geography,CCAA,wave,period,age_group_scheme,ego_age_group,alter_age_group,ego_population_size,ego_sample_size_LFS,ego_sample_size_DCS,reciprocity,cores_LFS,cores_DCS,noncores_DCS,all_LFS_DCS,all_DCS_DCS
ccaa,"Asturias, Principado de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,108895.93,14545,767,unweighted,0.12992597611315684,0.08081112231223954,0.769588777202159,0.8995147533153158,0.8503998995143985
ccaa,"Asturias, Principado de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,108895.93,14545,767,weighted,0.12992597611315684,0.07946013103464805,0.7300552065370464,0.8599811826502032,0.8095153375716944
ccaa,"Balears, Illes",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,184696.1,14545,767,none,0.10445634748107838,0.0721056704780533,0.4313790489220145,0.5358353964030929,0.5034847194000678
ccaa,"Balears, Illes",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,184696.1,14545,767,unweighted,0.10445634748107838,0.0641565788978929,0.5808355375865281,0.6852918850676064,0.644992116484421
ccaa,"Balears, Illes",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,184696.1,14545,767,weighted,0.10445634748107838,0.06512768225845383,0.5625771369962035,0.6670334844772818,0.6277048192546573
ccaa,Canarias,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,312922.32,14545,767,none,0.22113289969216646,0.07289305909728289,0.41847448974385854,0.639607389436025,0.4913675488411414
ccaa,Canarias,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,312922.32,14545,767,unweighted,0.22113289969216646,0.07067162601101051,0.6230138965283193,0.8441467962204857,0.6936855225393298
ccaa,Canarias,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,312922.32,14545,767,weighted,0.22113289969216646,0.07094300810713888,0.5980262733147093,0.8191591730068757,0.6689692814218482
ccaa,Cantabria,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,67295.09,14545,767,none,0.18275449219252105,0.07616387034495888,0.46315714784329265,0.6459116400358137,0.5393210181882515
ccaa,Cantabria,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,67295.09,14545,767,unweighted,0.18275449219252105,0.07676344010707266,0.736009368246703,0.9187638604392241,0.8127728083537757
ccaa,Cantabria,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,67295.09,14545,767,weighted,0.18275449219252105,0.07669019347190587,0.7026762879194394,0.8854307801119604,0.7793664813913452
ccaa,Castilla y León,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,257068.79,14545,767,none,0.10163089031538988,0.07347277112825071,0.4418358993276284,0.5434667896430183,0.5153086704558791
ccaa,Castilla y León,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,257068.79,14545,767,unweighted,0.10163089031538988,0.08060288211603112,0.7567272966837489,0.8583581869991388,0.83733017879978
ccaa,Castilla y León,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,257068.79,14545,767,weighted,0.10163089031538988,0.07973182978614135,0.718258486619029,0.8198893769344189,0.7979903164051704
ccaa,Castilla-La Mancha,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,258932.85,14545,767,none,0.1211420644387145,0.0740098672642382,0.4452910590917068,0.5664331235304213,0.5193009263559449
ccaa,Castilla-La Mancha,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,258932.85,14545,767,unweighted,0.1211420644387145,0.07294098429045792,0.658078096837963,0.7792201612766776,0.731019081128421
ccaa,Castilla-La Mancha,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,258932.85,14545,767,weighted,0.1211420644387145,0.07307156472690365,0.6320828991030508,0.7532249635417654,0.7051544638299545
ccaa,Cataluña,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,964068.82,14545,767,none,0.13346039964242387,0.07538946322810709,0.44139425422198186,0.5748546538644057,0.516783717450089
ccaa,Cataluña,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,964068.82,14545,767,unweighted,0.13346039964242387,0.07181555400499443,0.6370391773450625,0.7704995769874864,0.7088547313500569
ccaa,Cataluña,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,964068.82,14545,767,weighted,0.13346039964242387,0.07225216178865193,0.6131381516233695,0.7465985512657933,0.6853903134120214
ccaa,Comunitat Valenciana,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,613416.87,14545,767,none,0.13881129483771779,0.07325486077848745,0.4456020674973173,0.584413362335035,0.5188569282758048
ccaa,Comunitat Valenciana,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,613416.87,14545,767,unweighted,0.13881129483771779,0.07436617249499514,0.6741943758038306,0.8130056706415484,0.7485605482988257
ccaa,Comunitat Valenciana,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,613416.87,14545,767,weighted,0.13881129483771779,0.07423040873738228,0.6462683220458293,0.7850796168835471,0.7204987307832116
ccaa,Extremadura,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,129537.98,14545,767,none,0.0868485057432577,0.07412939267206341,0.42443375257932725,0.5112822583225849,0.49856314525139067
ccaa,Extremadura,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,129537.98,14545,767,unweighted,0.0868485057432577,0.07747034175290284,0.6639090338461127,0.7507575395893704,0.7413793755990155
ccaa,Extremadura,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,129537.98,14545,767,weighted,0.0868485057432577,0.07706219362086174,0.6346534581536817,0.7215019638969393,0.7117156517745434
ccaa,Galicia,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,308758.14,14545,767,none,0.1972599653567028,0.07166245676638006,0.44918002244234423,0.646439987799047,0.5208424792087243
ccaa,Galicia,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,308758.14,14545,767,unweighted,0.1972599653567028,0.07464296171395747,0.7201253840202858,0.9173853493769886,0.7947683457342433
ccaa,Galicia,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,308758.14,14545,767,weighted,0.1972599653567028,0.07427884735679184,0.687025255722176,0.8842852210788787,0.7613041030789678
ccaa,"Madrid, Comunidad de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,897315.75,14545,767,none,0.13245057829420692,0.07589057624319581,0.4254255813820624,0.5578761596762694,0.5013161576252582
ccaa,"Madrid, Comunidad de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,897315.75,14545,767,unweighted,0.1324505782942069,0.07157418707075118,0.613802164191775,0.746252742485982,0.6853763512625262
ccaa,"Madrid, Comunidad de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,897315.75,14545,767,weighted,0.1324505782942069,0.0721015001591186,0.59078907763053,0.7232396559247369,0.6628905777896487
ccaa,"Murcia, Región de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,199123.09,14545,767,none,0.18252825425720345,0.07652003605914968,0.4267384132309365,0.60926666748814,0.5032584492900861
ccaa,"Murcia, Región de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,199123.09,14545,767,unweighted,0.1825282542572034,0.07059646894810916,0.6174370047676541,0.7999652590248575,0.6880334737157632
ccaa,"Murcia, Región de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,199123.09,14545,767,weighted,0.18252825425720345,0.07132012345253036,0.5941402492543901,0.7766685035115936,0.6654603727069205
ccaa,"Navarra, Comunidad Foral de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,77104.05,14545,767,none,0.07843193710317421,0.07382005802272103,0.4469194868534206,0.5253514239565948,0.5207395448761416
ccaa,"Navarra, Comunidad Foral de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,77104.05,14545,767,unweighted,0.07843193710317421,0.07368167691298667,0.7171041821458431,0.7955361192490173,0.7907858590588298
ccaa,"Navarra, Comunidad Foral de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,77104.05,14545,767,weighted,0.07843193710317421,0.07369858228630463,0.6840969808921237,0.7625289179952979,0.7577955631784283
ccaa,País Vasco,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,238269.09,14545,767,none,0.07581684220978893,0.07396860536400526,0.4569738624622594,0.5327907046720484,0.5309424678262646
ccaa,País Vasco,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,238269.09,14545,767,unweighted,0.07581684220978893,0.07939273152842877,0.7691383287847845,0.8449551709945734,0.8485310603132132
ccaa,País Vasco,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,238269.09,14545,767,weighted,0.07581684220978893,0.07873009138983425,0.7310026551374827,0.8068194973472717,0.809732746527317
ccaa,"Rioja, La",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,37253.1,14545,767,none,0.11888191855174468,0.06937550500599211,0.44192691349986685,0.5608088320516116,0.511302418505859
ccaa,"Rioja, La",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,37253.1,14545,767,unweighted,0.11888191855174468,0.07048007612357064,0.6995223435339519,0.8184042620856966,0.7700024196575226
ccaa,"Rioja, La",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,50-59,37253.1,14545,767,weighted,0.11888191855174468,0.07034513583342022,0.6680531139687053,0.7869350325204499,0.7383982498021255
ccaa,Andalucía,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,1098438.97,14545,767,none,0.3097770830180943,0.2251781056376133,1.0274008761830455,1.33717795920114,1.2525789818206587
ccaa,Andalucía,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,1098438.97,14545,767,unweighted,0.3097770830180943,0.3082872937807146,1.368193759015926,1.6779708420340205,1.6764810527966407
ccaa,Andalucía,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,1098438.97,14545,767,weighted,0.3097770830180943,0.2747546753259043,1.230691781587472,1.5404688646055664,1.5054464569133763
ccaa,Aragón,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,157241.97,14545,767,none,0.270684983150491,0.22893366826540215,1.015732392214417,1.286417375364908,1.2446660604798192
ccaa,Aragón,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,157241.97,14545,767,unweighted,0.27068498315049094,0.3515488854507749,1.6320625247870462,1.902747507937537,1.983611410237821
ccaa,Aragón,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,157241.97,14545,767,weighted,0.27068498315049094,0.3020765059642704,1.3833876954507889,1.6540726786012798,1.6854642014150594
ccaa,"Asturias, Principado de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,108895.93,14545,767,none,0.27660299149839673,0.20872786701292464,1.0783973978544175,1.3550003893528142,1.2871252648673421
ccaa,"Asturias, Principado de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,108895.93,14545,767,unweighted,0.27660299149839673,0.41347716395957096,2.0304790873576937,2.3070820788560904,2.443956251317265
ccaa,"Asturias, Principado de",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,108895.93,14545,767,weighted,0.2766029914983967,0.33086559950076855,1.6463363379789702,1.922939329477367,1.9772019374797387
ccaa,"Balears, Illes",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,184696.1,14545,767,none,0.3018764337741836,0.21777536316021137,1.0444070424140335,1.346283476188217,1.2621824055742448
ccaa,"Balears, Illes",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,184696.1,14545,767,unweighted,0.3018764337741836,0.25233008040736266,1.2211361796277753,1.523012613401959,1.473466260035138
ccaa,"Balears, Illes",3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,184696.1,14545,767,weighted,0.3018764337741836,0.238388058169491,1.149830095902926,1.4517065296771094,1.388218154072417
ccaa,Canarias,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,312922.32,14545,767,none,0.4214125729350338,0.21489583708861734,1.0025288996046975,1.4239414725397312,1.2174247366933149
ccaa,Canarias,3,"[2020-12-14, 2021-01-10]",10y10y,30-39,60+,312922.32,14545,767,unweighted,0.4214125729350338,0.27020458927407875,1.2760863601539485,1.6974989330889823,1.5462909494280273
